	photo_cnt	photo_like_cnt	photo_like_max	photo_like_mean	photo_like_median	photo_month_mean	photo_repost_cnt	photo_repost_max	photo_repost_mean	photo_repost_median	photo_text	photo_text_len_cnt	photo_yer_mean	uid	vk_photo_ava_change_cnt	vk_photo_text_url_len_cnt	vk_photo_wall_ph_post_cnt
2	3	249	106	83.0	74.0	1.0	0	0	0.0	0.0	  	0.0	1.5	182152789	0	0	0
3	19	2878	277	151.47368421052633	151.0	2.375	2	1	0.10526315789473684	0.0	                  	0.0	3.1666666666666665	148020433	0	0	0
4	7	2394	563	342.0	328.0	1.4	0	0	0.0	0.0	      	0.0	2.3333333333333335	138413935	0	0	0
5	50	1310	47	26.2	25.0	4.166666666666667	0	0	0.0	0.0	                                                 	0.0	12.5	366261055	0	0	0
6	35	1375	622	39.285714285714285	19.0	3.1818181818181817	0	0	0.0	0.0	                                  	0.0	8.75	111252392	0	0	0
7	10	183	40	18.3	17.5	2.5	0	0	0.0	0.0	         	0.0	1.6666666666666667	145109161	0	0	0
8	6	320	63	53.333333333333336	51.5	1.2	0	0	0.0	0.0	     	0.0	3.0	140207230	0	0	0
9	45	1558	81	34.62222222222222	34.0	3.75	0	0	0.0	0.0	                                            	0.0	7.5	226190631	0	0	0
10	16	1197	122	74.8125	71.0	2.2857142857142856	2	1	0.125	0.0	     Предновогоднее настроение 🌟💞       To the moon & back   Просто счастлива...❤️	0.0	5.333333333333333	72089509	0	0	0
11														409423465.0			
12	16	1563	219	97.6875	92.0	2.6666666666666665	0	0	0.0	0.0	              Красивое в простом, да?🛁 	0.0	4.0	200200185	0	0	0
13	7	158	44	22.571428571428573	15.0	2.3333333333333335	0	0	0.0	0.0	      	0.0	3.5	225034980	0	0	0
14	56	1075	138	19.196428571428573	14.5	4.666666666666667	1	1	0.017857142857142856	0.0	  ГРАЖДАНКА ЭРЭФ, 17 годиков фап-фап                               йоу                    Угадай кто 	0.0	8.0	202057474	0	0	0
15	18	647	68	35.94444444444444	35.0	2.0	0	0	0.0	0.0	                 	0.0	4.5	69234218	0	0	0
16	2	53	31	26.5	26.5	1.0	0	0	0.0	0.0	 	0.0	1.0	318022418	0	0	0
17														183553137.0			
18	7	238	54	34.0	36.0	1.1666666666666667	0	0	0.0	0.0	      	0.0	3.5	268125862	0	0	0
19	12	245	41	20.416666666666668	12.5	2.4	0	0	0.0	0.0	           	0.0	3.0	189498939	0	0	0
20	4	33	20	8.25	5.0	2.0	0	0	0.0	0.0	   	0.0	4.0	246467059	0	0	0
21	1	435	435	435.0	435.0	1.0	0	0	0.0	0.0		0.0	1.0	140518353	0	0	0
22	3	273	111	91.0	90.0	1.5	0	0	0.0	0.0	  	0.0	1.0	167112986	0	0	0
23	10	679	157	67.9	72.0	2.0	0	0	0.0	0.0	         	0.0	2.0	186415627	0	0	0
24	5	309	93	61.8	56.0	1.25	0	0	0.0	0.0	    	0.0	2.5	135097769	0	0	0
25	16	393	55	24.5625	24.5	1.6	1	1	0.0625	0.0	               	0.0	3.2	106288002	0	0	0
26	33	4508	280	136.6060606060606	121.0	2.75	2	1	0.06060606060606061	0.0	                                	0.0	8.25	241412773	0	0	0
27	1	115	115	115.0	115.0	1.0	0	0	0.0	0.0		0.0	1.0	101712503	0	0	0
28	3	72	43	24.0	22.0	1.0	0	0	0.0	0.0	 историческая ху*ня 	0.0	1.5	94832083	0	0	0
29	17	2935	260	172.64705882352942	170.0	1.8888888888888888	0	0	0.0	0.0	                	0.0	4.25	219446892	0	0	0
30	80	1620	130	20.25	9.0	8.0	0	0	0.0	0.0	                                                                               	0.0	13.333333333333334	172082574	0	0	0
31	1	51	51	51.0	51.0	1.0	0	0	0.0	0.0		0.0	1.0	240089844	0	0	0
32	76	6158	236	81.02631578947368	77.5	6.333333333333333	0	0	0.0	0.0	                                                                     I ll come back asap      	0.0	25.333333333333332	179016158	0	0	0
33	4	245	97	61.25	68.5	1.0	1	1	0.25	0.0	   	0.0	4.0	314253284	0	0	0
34	6	340	144	56.666666666666664	44.0	1.5	0	0	0.0	0.0	     	0.0	1.5	194940049	0	0	0
35	5	142	55	28.4	22.0	2.5	0	0	0.0	0.0	    	0.0	1.6666666666666667	200751180	0	0	0
36														192630290.0			
37	3	127	61	42.333333333333336	33.0	1.5	0	0	0.0	0.0	  	0.0	1.0	43811470	0	0	0
38	3	5	3	1.6666666666666667	1.0	1.0	0	0	0.0	0.0	  	0.0	3.0	124479375	0	0	0
39	80	664	36	8.3	4.0	7.2727272727272725	0	0	0.0	0.0	                                                                               	0.0	11.428571428571429	206504603	0	0	0
40	2	118	62	59.0	59.0	1.0	0	0	0.0	0.0	 	0.0	1.0	102629900	0	0	0
41	331	5143	40	15.537764350453172	14.0	27.583333333333332	0	0	0.0	0.0	                                                                                             ❤️                               Нам никогда не надоест ходить на концерты Егора Крида              Нарядили с @mishak_d новогоднюю красавицу                                                                                                                                Прошлый Новый Год Прошлый Новый Год Прошлый Новый Год              Лето.Июнь.Испания Лето.Июнь.Испания Лето.Июнь.Испания  Австрия Австрия Австрия Австрия                     Украина  Турция Индонезия Украина Хорватия Хорватия              	0.0	33.1	113591814	0	0	0
42	27	585	52	21.666666666666668	19.0	3.0	0	0	0.0	0.0	                     Тодес Крым ❤️     	0.0	4.5	131400840	0	0	0
43	64	1047	50	16.359375	16.0	5.818181818181818	0	0	0.0	0.0	                                                               	0.0	9.142857142857142	133818665	0	0	0
44	29	2917	146	100.58620689655173	104.0	2.6363636363636362	0	0	0.0	0.0	                      💞💞💞💞💞💞💞  Спасибо за этот день 🌸☀    	0.0	5.8	144345644	0	0	0
45	40	2569	126	64.225	64.0	4.0	0	0	0.0	0.0	                                       	0.0	8.0	145835178	0	0	0
46	379	3446	75	9.092348284960423	6.0	34.45454545454545	2	1	0.005277044854881266	0.0	                                                                                                                                                                                                                                                                                                                                                                                          	0.0	42.111111111111114	146469137	0	0	0
47	23	1691	254	73.52173913043478	52.0	3.2857142857142856	1	1	0.043478260869565216	0.0	                      	0.0	5.75	147709034	0	0	0
48	7	490	109	70.0	69.0	1.1666666666666667	0	0	0.0	0.0	      	0.0	3.5	155198402	0	0	0
49	23	484	66	21.043478260869566	18.0	2.875	0	0	0.0	0.0	                      	0.0	4.6	156208145	0	0	0
50	6	214	65	35.666666666666664	34.5	1.2	0	0	0.0	0.0	     	0.0	2.0	158880281	0	0	0
51	3	297	124	99.0	103.0	1.0	0	0	0.0	0.0	  	0.0	1.0	162913282	0	0	0
52	1514	3681	99	2.4313077939233816	0.0	126.16666666666667	11	3	0.00726552179656539	0.0	"                                                                                         ""Мир пони"" - расти пони вместе со мной! http://vk.com/mirpony    Аниме фотоколлажи + Кто ты из Аниме?! ★  vk.com/app1979932 

Кто ты из аниме Стальной алхимик?     Аниме фотоколлажи + Кто ты из Аниме?! ★  vk.com/app1979932 

Кто ты из аниме One Piece?  Аниме фотоколлажи + Кто ты из Аниме?! ★  vk.com/app1979932 

Кто ты из аниме Легенда о Зорро?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Смотри лучшие комиксы Папа и Сын. Создавай свои -> http://vk.com/staredad_comics Смотри лучшие комиксы Папа и Сын. Создавай свои -> http://vk.com/staredad_comics Смотри лучшие комиксы Папа и Сын. Создавай свои -> http://vk.com/staredad_comics Смотри лучшие комиксы Папа и Сын. Создавай свои -> http://vk.com/staredad_comics Смотри лучшие комиксы Папа и Сын. Создавай свои -> http://vk.com/staredad_comics            двигалась картинка... ТоТ                                                                                                                                                              ня                                                  "	0.0	189.25	165653178	0	9	0
53	1	28	28	28.0	28.0	1.0	0	0	0.0	0.0		0.0	1.0	166728293	0	0	0
54	2	263	141	131.5	131.5	1.0	0	0	0.0	0.0	 	0.0	2.0	168675322	0	0	0
55	5	539	152	107.8	134.0	1.0	0	0	0.0	0.0	    	0.0	1.6666666666666667	172327645	0	0	0
56	30	1764	181	58.8	45.5	3.0	0	0	0.0	0.0	                             	0.0	4.285714285714286	173079267	0	0	0
57	21	1353	162	64.42857142857143	71.0	2.625	0	0	0.0	0.0	                    	0.0	7.0	176720542	0	0	0
58	4	243	90	60.75	54.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	178537280	0	0	0
59	2	8	8	4.0	4.0	2.0	0	0	0.0	0.0	 	0.0	2.0	186278713	0	0	0
60	50	4802	288	96.04	71.0	4.545454545454546	2	1	0.04	0.0	                                                 	0.0	8.333333333333334	189727218	0	0	0
61	12	563	65	46.916666666666664	48.0	1.3333333333333333	0	0	0.0	0.0	           	0.0	2.0	190871426	0	0	0
62	1	45	45	45.0	45.0	1.0	0	0	0.0	0.0		0.0	1.0	194113525	0	0	0
63	26	759	57	29.192307692307693	26.5	3.25	0	0	0.0	0.0	         Мой торт на др                	0.0	4.333333333333333	194539981	0	0	0
64	12	401	75	33.416666666666664	33.0	2.0	0	0	0.0	0.0	           	0.0	2.0	194677359	0	0	0
65	4	153	54	38.25	42.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	2.0	202855356	0	0	0
66	226	1143	47	5.057522123893805	3.0	18.833333333333332	0	0	0.0	0.0	                                                                                                                                                                                                                                 	0.0	32.285714285714285	219832178	0	0	0
67	98	5294	280	54.02040816326531	23.5	8.166666666666666	1	1	0.01020408163265306	0.0	"                          Моя сканографика из приложения Сканограф
 Такую же сделать можно тут  : https://vk.cc/6QAvoF            Моя сканографика из приложения Сканограф
 Такую же сделать можно тут  : https://vk.com/app4179612                                     Расшифровка твоего имени → vk.com/app4530276#app2   Я победил в турнире ""Турнир Опсы"" в игре Гладиаторы                   "	0.0	16.333333333333332	238418880	0	3	0
68	3	54	34	18.0	11.0	1.5	0	0	0.0	0.0	  	0.0	1.5	241191497	0	0	0
69	1	116	116	116.0	116.0	1.0	0	0	0.0	0.0		0.0	1.0	241698242	0	0	0
70	3	67	25	22.333333333333332	23.0	1.0	0	0	0.0	0.0	  	0.0	1.5	247292705	0	0	0
71	3	53	37	17.666666666666668	11.0	1.5	0	0	0.0	0.0	  	0.0	3.0	259106820	0	0	0
72	29	294	39	10.137931034482758	9.0	4.142857142857143	0	0	0.0	0.0	                            	0.0	9.666666666666666	259423900	0	0	0
73														259955111.0			
74	1	38	38	38.0	38.0	1.0	0	0	0.0	0.0		0.0	1.0	277697401	0	0	0
75														277990479.0			
76	6	92	23	15.333333333333334	13.0	1.2	0	0	0.0	0.0	     	0.0	1.5	280359257	0	0	0
77	44	4593	189	104.38636363636364	104.0	4.4	0	0	0.0	0.0	                                           	0.0	14.666666666666666	284272314	0	0	0
78														286802151.0			
79	7	194	46	27.714285714285715	26.0	1.4	0	0	0.0	0.0	      	0.0	2.3333333333333335	289188415	0	0	0
80	41	1808	90	44.09756097560975	41.0	3.727272727272727	0	0	0.0	0.0	                                        	0.0	8.2	302375938	0	0	0
81	2	74	44	37.0	37.0	1.0	0	0	0.0	0.0	 	0.0	2.0	306519055	0	0	0
82	149	6769	90	45.42953020134228	44.0	12.416666666666666	0	0	0.0	0.0	                                                                                                                                                    	0.0	37.25	317129646	0	0	0
83	2	695	475	347.5	347.5	1.0	0	0	0.0	0.0	 	0.0	1.0	317626410	0	0	0
84	8	329	89	41.125	30.5	1.1428571428571428	0	0	0.0	0.0	       	0.0	2.0	321530779	0	0	0
85	3	16	7	5.333333333333333	7.0	1.5	0	0	0.0	0.0	  	0.0	3.0	332513941	0	0	0
86	9	511	87	56.77777777777778	55.0	1.5	0	0	0.0	0.0	        	0.0	2.25	370514239	0	0	0
87	9	342	93	38.0	33.0	1.5	0	0	0.0	0.0	        	0.0	3.0	391149201	0	0	0
88	4	155	52	38.75	46.5	1.0	0	0	0.0	0.0	   	0.0	4.0	438994254	0	0	0
89	16	470	78	29.375	21.0	2.2857142857142856	0	0	0.0	0.0	               	0.0	8.0	462833040	0	0	0
90	4	75	30	18.75	17.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	2.0	508667601	0	0	0
91	1	2	2	2.0	2.0	1.0	0	0	0.0	0.0		0.0	1.0	560891993	0	0	0
92														570114842.0			
93	8	159	64	19.875	11.0	1.3333333333333333	0	0	0.0	0.0	       	0.0	4.0	95174956	0	0	0
94	3	22	15	7.333333333333333	7.0	1.0	0	0	0.0	0.0	  	0.0	1.5	288996689	0	0	0
95	14	303	33	21.642857142857142	21.0	2.0	0	0	0.0	0.0	             	0.0	3.5	183727150	0	0	0
96	4	189	62	47.25	45.0	1.3333333333333333	0	0	0.0	0.0	   	0.0	2.0	426193177	0	0	0
97	28	664	115	23.714285714285715	16.0	2.5454545454545454	0	0	0.0	0.0	"(    🤙🏾         Запомни, братишка, будут грозы-держись, будут ветра-не гнись, будут слезы-борись. Помни, братуха, жизнь-это жизнь...            М
Молодость  —ты спросишь кто мой идол?
—сука desert eagle"	0.0	5.6	156207818	0	0	0
98														99390453.0			
99	4	76	28	19.0	18.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	4.0	543608656	0	0	0
100	24	1013	119	42.208333333333336	31.5	2.6666666666666665	2	2	0.08333333333333333	0.0	                       	0.0	3.0	66657676	0	0	0
101														300893463.0			
102	1	13	13	13.0	13.0	1.0	0	0	0.0	0.0		0.0	1.0	354804942	0	0	0
103	71	2688	74	37.859154929577464	37.0	5.916666666666667	1	1	0.014084507042253521	0.0	                                                                      	0.0	11.833333333333334	278805800	0	0	0
104														37432477.0			
105														178676245.0			
106	60	1609	110	26.816666666666666	16.0	5.0	0	0	0.0	0.0	   Original: https://www.instagram.com/p/BzpT3y7j555/ Original: https://www.instagram.com/p/BwusqiNhI0W/                 Original: https://www.instagram.com/p/BtlL-kwHICC/                Original: http://www.kesteloo.net/image/cache/data/LPs-13/2012102917.27.56-1000x1000.jpg                      	0.0	15.0	145238602	0	4	0
107	7	631	146	90.14285714285714	80.0	1.1666666666666667	0	0	0.0	0.0	      	0.0	2.3333333333333335	112994686	0	0	0
108	3	157	71	52.333333333333336	45.0	1.5	0	0	0.0	0.0	  ❣️	0.0	1.5	116586049	0	0	0
109	9	318	43	35.333333333333336	38.0	1.8	0	0	0.0	0.0	        	0.0	9.0	265975011	0	0	0
110	5	361	156	72.2	60.0	1.6666666666666667	0	0	0.0	0.0	 СТАВЬ КЛАСС ЕСЛИ ЗА ЗОЖ   	0.0	2.5	296527684	0	0	0
111	26	1167	90	44.88461538461539	42.5	2.3636363636363638	0	0	0.0	0.0	                         	0.0	5.2	82043956	0	0	0
112	29	135	16	4.655172413793103	4.0	2.9	0	0	0.0	0.0	                            	0.0	7.25	228249533	0	0	0
113	2	7	4	3.5	3.5	2.0	0	0	0.0	0.0	 	0.0	2.0	387889594	0	0	0
114	19	925	112	48.68421052631579	44.0	2.375	0	0	0.0	0.0	                  	0.0	4.75	173626282	0	0	0
115	25	4216	340	168.64	151.0	2.5	0	0	0.0	0.0	                        	0.0	6.25	156961333	0	0	0
116	9	491	101	54.55555555555556	42.0	1.5	0	0	0.0	0.0	        	0.0	2.25	134665523	0	0	0
117	67	3453	234	51.53731343283582	32.0	5.583333333333333	0	0	0.0	0.0	                                                          Охрененная баба сделала мне охрененную сигну 😎     Угадайка: где мои ноги? :D   	0.0	13.4	241205744	0	0	0
118	6	310	81	51.666666666666664	56.5	1.0	0	0	0.0	0.0	     	0.0	1.5	134715971	0	0	0
119	5	172	49	34.4	36.0	1.0	0	0	0.0	0.0	    	0.0	2.5	294230568	0	0	0
120	1	39	39	39.0	39.0	1.0	0	0	0.0	0.0		0.0	1.0	25549212	0	0	0
121														409049442.0			
122	63	410	41	6.507936507936508	3.0	6.3	0	0	0.0	0.0	                                    Original: http://cs615730.vk.me/v615730600/17131/mXWwUje7eqw.jpg       Ulfsaar - the Ursa Warrior      Original: http://cs624828.vk.me/v624828835/34794/FkVCkAFw5L4.jpg             	0.0	9.0	160709835	0	2	0
123	8	263	168	32.875	14.5	1.3333333333333333	0	0	0.0	0.0	       	0.0	2.6666666666666665	219248874	0	0	0
124	1	82	82	82.0	82.0	1.0	0	0	0.0	0.0		0.0	1.0	181081552	0	0	0
125	4	35	15	8.75	7.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	256058099	0	0	0
126	75	2534	70	33.78666666666667	33.0	6.25	0	0	0.0	0.0	                                                                          	0.0	12.5	163204179	0	0	0
127	2	59	31	29.5	29.5	1.0	0	0	0.0	0.0	 	0.0	1.0	182728039	0	0	0
128	13	633	94	48.69230769230769	39.0	2.1666666666666665	1	1	0.07692307692307693	0.0	            	0.0	2.6	156070070	0	0	0
129	6	178	43	29.666666666666668	27.5	1.2	0	0	0.0	0.0	     	0.0	2.0	87839499	0	0	0
130	5	117	45	23.4	21.0	1.25	0	0	0.0	0.0	    	0.0	2.5	340793904	0	0	0
131	13	238	70	18.307692307692307	14.0	1.8571428571428572	0	0	0.0	0.0	            	0.0	2.6	139127493	0	0	0
132	285	2071	93	7.266666666666667	3.0	23.75	0	0	0.0	0.0	"                                                                                                                                                                                                                                                                            BERETTA            Сделано приложением Коллаж Друзей 2
http://vkontakte.ru/app2208440    "	0.0	31.666666666666668	144946455	0	1	0
133	3	88	57	29.333333333333332	24.0	1.0	0	0	0.0	0.0	  	0.0	1.5	192290078	0	0	0
134	7	115	24	16.428571428571427	16.0	1.4	0	0	0.0	0.0	      	0.0	3.5	249189711	0	0	0
135	6	133	46	22.166666666666668	20.0	1.2	0	0	0.0	0.0	     	0.0	2.0	161768211	0	0	0
136	20	517	78	25.85	12.0	2.5	0	0	0.0	0.0	                   	0.0	6.666666666666667	110382208	0	0	0
137	1	16	16	16.0	16.0	1.0	0	0	0.0	0.0		0.0	1.0	322139538	0	0	0
138	21	1363	118	64.9047619047619	56.0	2.625	0	0	0.0	0.0	                    	0.0	7.0	147249363	0	0	0
139														301828840.0			
140	3	306	169	102.0	90.0	1.0	0	0	0.0	0.0	  	0.0	1.0	137909771	0	0	0
141	9	495	77	55.0	49.0	1.2857142857142858	0	0	0.0	0.0	        	0.0	3.0	221679453	0	0	0
142	3	79	40	26.333333333333332	24.0	1.0	0	0	0.0	0.0	  	0.0	1.5	59981173	0	0	0
143														186713348.0			
144	57	5780	174	101.40350877192982	99.0	5.7	0	0	0.0	0.0	" Когда ты увидишь человека без улыбки, подари ему свою.  То, что ты любишь, надо любить еще сильнее, потому что наступит день, когда оно может уйти. У каждого есть такие места, 
Забыть о которых невозможно, 
Хотя бы потому, что там воздух 
Помнит твоё счастливое дыхание. My life. My parents💙 Дальше всех уйдёт тот, кто не уступает равному себе, сохраняет достоинство в отношениях к сильнейшим и умеет сдерживать себя по отношению к беззащитным. 🖤 Напитай свои глаза чудом. Живи так, как если через десять секунд умрёшь на месте. Любить, радоваться жизни и быть счастливыми никогда не поздно. 
У счастья нет срока годности и возрастных ограничений. Чем меньше в голове ожиданий, тем больше в жизни сюрпризов 🖤🍷🥥 Радуйся тому,что имеешь. Не грусти о том,чего нет. Есть те, кому не все равно. И на этом все строится. Главное - встретить таких людей.
🐱🖤 Цените время: дни уходят невозвратно! И нет величия там, где нет простоты, добра и правды🐋 Если хочешь счастья, не думай о лишениях🤪 Добрый день, моя юность. 
Боже мой, до чего ты прекрасна. Вы знаете, что люди могут не вернуться?
зажав всю волю в кулаке, Вас отпустить?
и как-то утром с мыслями, но не о Вас, проснуться
и больше Вас не ждать и не о Вас грустить.

Вы знаете, что люди могут не вернуться?
не выдержать, свой мир сломав, Вас не простить?
и со слезами на глазах от Вас на 100 ключей замкнуться
и понимая, что нет сил, Вас навсегда забыть.  Псков🐥 Amore, море помнит все наизусть🌸    Бывает горьким даже мёд… 
Бывает польза от вреда… 
Любовь ко всем подход найдёт, 
Чтоб ранить сердце навсегда… 

Мы в молодости гнёзда вьём, 
Чтоб привести туда птенцов… 
Потом всё рушим день за днём… 
Кто остановит нас – глупцов? 

Зачем мы ищем новый путь, 
Что не всегда ведёт к мечтам… 
Семья – есть жизнь и в этом суть… 
Понять скорей бы это нам… 

Ведь там, за новою чертой, 
Мы обязательно поймём, 
Что не хватает жизни той, 
Где был уютным старый дом… 

Где от любви душа жила 
На фоне выцветших гардин, 
Где обещание дала – 
Любить до старческих морщин… 

Но под руинами любви 
Так тяжело семью спасти… 
Молчаньем душу не трави… 
Не опоздай сказать «Прости!» 

Семья – не просто жизнь людей 
С детьми под крышею одной… 
Нет в мире никого родней, 
Чем те, кого зовём семьёй… 

А после шторма будет штиль 
И нужно вместе переждать… 
Ведь ссоры – это просто пыль, 
Что нужно прочь метлою гнать… 

Бывает горьким даже мёд, 
Но ветром прочный дом не сдуть. 
И нужно помнить об одном: 
Семья – есть жизнь и в этом суть…
♥️ Твоя жизнь всегда движется в сторону твоей самой сильной мысли 💭 Ведь если звезды зажигают - значит- это кому нибудь нужно🌌                               "	0.0	9.5	149190815	0	0	0
145	37	3936	229	106.37837837837837	104.0	3.3636363636363638	0	0	0.0	0.0	                                 (:   	0.0	7.4	134635136	0	0	0
146	3	138	77	46.0	37.0	1.0	0	0	0.0	0.0	  	0.0	1.0	203033018	0	0	0
147	7	548	123	78.28571428571429	75.0	1.4	0	0	0.0	0.0	      	0.0	1.75	73090063	0	0	0
148	3	61	47	20.333333333333332	8.0	1.0	0	0	0.0	0.0	  	0.0	1.5	55791439	0	0	0
149	5	294	115	58.8	55.0	1.6666666666666667	0	0	0.0	0.0	    	0.0	1.6666666666666667	144094476	0	0	0
150	31	1060	131	34.193548387096776	14.0	3.4444444444444446	0	0	0.0	0.0	                              	0.0	4.428571428571429	171526066	0	0	0
151	30	332	33	11.066666666666666	7.5	3.3333333333333335	0	0	0.0	0.0	                             	0.0	5.0	132876203	0	0	0
152	5	463	117	92.6	85.0	1.0	0	0	0.0	0.0	    	0.0	1.6666666666666667	50855351	0	0	0
153														364453919.0			
154	20	2337	233	116.85	106.5	2.5	0	0	0.0	0.0	                   	0.0	5.0	121297617	0	0	0
155	1	24	24	24.0	24.0	1.0	0	0	0.0	0.0		0.0	1.0	48410695	0	0	0
156	7	438	85	62.57142857142857	63.0	1.75	0	0	0.0	0.0	      	0.0	1.75	189200427	0	0	0
157	30	1931	138	64.36666666666666	58.5	2.727272727272727	0	0	0.0	0.0	                             	0.0	5.0	84894888	0	0	0
158	8	1222	210	152.75	151.0	1.1428571428571428	0	0	0.0	0.0	       	0.0	4.0	199291420	0	0	0
159	5	96	34	19.2	19.0	1.25	0	0	0.0	0.0	    	0.0	1.25	207838290	0	0	0
160	1	65	65	65.0	65.0	1.0	0	0	0.0	0.0		0.0	1.0	260422201	0	0	0
161	37	816	50	22.054054054054053	20.0	3.7	0	0	0.0	0.0	Было время            Люблю это место, эти виды...       Руки в боки                 	0.0	7.4	184846419	0	0	0
162	5	192	56	38.4	51.0	1.0	0	0	0.0	0.0	    	0.0	1.6666666666666667	251560137	0	0	0
163														248022316.0			
164	51	3648	176	71.52941176470588	66.0	5.1	0	0	0.0	0.0	         Щеки.                       Quest💙                  	0.0	10.2	132956615	0	0	0
165	23	727	81	31.608695652173914	29.0	3.2857142857142856	1	1	0.043478260869565216	0.0	                      	0.0	7.666666666666667	330169078	0	0	0
166	4	151	50	37.75	41.5	1.0	0	0	0.0	0.0	   	0.0	2.0	156240392	0	0	0
167	3	113	39	37.666666666666664	38.0	1.0	0	0	0.0	0.0	  	0.0	1.0	160020211	0	0	0
168	8	231	59	28.875	24.5	1.3333333333333333	0	0	0.0	0.0	       	0.0	2.0	80608138	0	0	0
169	3	145	54	48.333333333333336	52.0	1.0	2	1	0.6666666666666666	1.0	  	0.0	3.0	66338258	0	0	0
170	2	97	59	48.5	48.5	1.0	0	0	0.0	0.0	 	0.0	1.0	287509892	0	0	0
171	18	530	61	29.444444444444443	27.0	2.0	0	0	0.0	0.0	                 	0.0	4.5	295926022	0	0	0
172	9	154	34	17.11111111111111	18.0	1.2857142857142858	1	1	0.1111111111111111	0.0	Создано в приложении Популярность : https://vk.com/app7068769        	0.0	2.25	204186546	0	1	0
173	6	14	4	2.3333333333333335	2.5	1.2	0	0	0.0	0.0	     	0.0	3.0	253915371	0	0	0
174	135	1768	58	13.096296296296297	12.0	11.25	0	0	0.0	0.0	                                                                                                                                      	0.0	19.285714285714285	206635441	0	0	0
175	8	74	16	9.25	9.0	2.6666666666666665	0	0	0.0	0.0	       	0.0	8.0	170791667	0	0	0
176	7	703	209	100.42857142857143	58.0	1.75	0	0	0.0	0.0	      	0.0	1.75	112974544	0	0	0
177	33	1305	205	39.54545454545455	31.0	3.3	1	1	0.030303030303030304	0.0	                                	0.0	8.25	135934873	0	0	0
178														65719468.0			
179	72	6904	470	95.88888888888889	73.5	6.0	2	1	0.027777777777777776	0.0	                                                                       	0.0	14.4	138086790	0	0	0
180	6	334	91	55.666666666666664	58.0	1.5	0	0	0.0	0.0	     	0.0	2.0	149535421	0	0	0
181	3	152	56	50.666666666666664	54.0	1.0	0	0	0.0	0.0	  	0.0	3.0	107478043	0	0	0
182	4	144	53	36.0	43.0	1.0	0	0	0.0	0.0	   	0.0	2.0	355161276	0	0	0
183	70	1870	80	26.714285714285715	25.0	5.833333333333333	0	0	0.0	0.0	                                                                     	0.0	14.0	171425636	0	0	0
184	16	832	87	52.0	46.0	2.2857142857142856	0	0	0.0	0.0	               	0.0	5.333333333333333	147026021	0	0	0
185	27	473	44	17.51851851851852	15.0	2.7	0	0	0.0	0.0	                          	0.0	5.4	152363152	0	0	0
186	57	989	57	17.350877192982455	16.0	5.7	0	0	0.0	0.0	                                                        	0.0	28.5	340066149	0	0	0
187	43	7295	396	169.65116279069767	155.0	3.5833333333333335	0	0	0.0	0.0	                                 http://instagram.com/ariadnochca         	0.0	8.6	172095113	0	1	0
188	107	1023	117	9.560747663551401	4.0	10.7	0	0	0.0	0.0	                                                                                                          	0.0	17.833333333333332	194723418	0	0	0
189	3	77	58	25.666666666666668	19.0	1.5	0	0	0.0	0.0	  	0.0	1.5	94493533	0	0	0
190	1	140	140	140.0	140.0	1.0	0	0	0.0	0.0		0.0	1.0	140832771	0	0	0
191														263306444.0			
192	109	2009	140	18.431192660550458	14.0	9.083333333333334	0	0	0.0	0.0	"                                            Я туда еще вернусь Классный вечер⚽🔥  FIFA FAN-ZONE😍   Все в твоих руках Еще раз с днем рождения и с выходом нового альбома, ltveveryday !!! Еще раз с днем рождения и с выходом нового альбома, ltveveryday !!! Еще раз с днем рождения и с выходом нового альбома, ltveveryday !!! Я солдат, недоношенный ребенок войны               Magic                         2-ой круг начался с победы)
Рассвет1-ДЮСШ Тотем  5:2              "	0.0	13.625	151632090	0	0	0
193	43	1018	45	23.674418604651162	23.0	4.777777777777778	0	0	0.0	0.0	                                          	0.0	8.6	116095342	0	0	0
194	18	268	32	14.88888888888889	14.0	2.0	0	0	0.0	0.0	                 	0.0	9.0	250810389	0	0	0
195														204976460.0			
196	483	2105	86	4.358178053830228	1.0	40.25	1	1	0.002070393374741201	0.0	"                                                                                                                                            ""Древо спокойствия""

- О, Учитель, в чём корни спокойствия? - спросил пытливый ученик.

- Корни Спокойствия — в безопасности. Если человеку не грозят смерть или болезни - он спокоен, - отвечал Мудрейший.

- О, Учитель, из чего состоит ствол Спокойствия? - спросил самый умный ученик.

- Ствол Спокойствия — это правильная картина мира, составленная из верных помыслов и лишённая страстей, - сказал Мудрейший.

- О, Учитель, а куда простираются ветви Спокойствия? — спросил любимый ученик.

- Ветви Спокойствия простираются к близким по духу людям, - ответил Учитель, - ибо живущие со Спокойствием обретают Спокойствие.

(Даосская притча)                                                                                                                                                                                                                                                                                                                                                  Шериф Рейнор    "	0.0	69.0	31809052	0	0	0
197	5	438	160	87.6	71.0	1.6666666666666667	0	0	0.0	0.0	    	0.0	1.6666666666666667	149624949	0	0	0
